Fecha,TIIE_28,Tipo_Cambio_FIX,INPC,Inflacion_Anual,TIIE_28_Diff
2015-04-01,3.2965150000000003,15.22618,5.46,14.94736842105262,-0.006394523809523989
2015-05-01,3.30117,15.26447,4.64,-10.597302504816962,0.004654999999999632
2015-06-01,3.3046636363636366,15.483036363636364,4.63,-22.31543624161074,0.003493636363636643
2015-07-01,3.3035217391304346,15.939582608695654,4.12,-39.67789165446559,-0.001141897233202016
2015-08-01,3.3161666666666667,16.536757142857144,3.51,-47.76785714285714,0.012644927536232142
2015-09-01,3.3343000000000003,16.857761904761908,2.96,-58.368495077355846,0.018133333333333557
2015-10-01,3.3050181818181814,16.564004545454544,2.52,-66.44474034620507,-0.029281818181818853
2015-11-01,3.3163,16.63568947368421,1.84,-72.86135693215338,0.011281818181818615
2015-12-01,3.415127272727273,17.066622727272726,1.28,-80.8955223880597,0.09882727272727276
2016-01-01,3.55659,18.072775,2.52,-52.80898876404494,0.14146272727272713
2016-02-01,3.75062,18.4731,3.49,-28.48360655737704,0.19403000000000015
2016-03-01,4.062685,17.649045,2.12,-59.92438563327032,0.31206500000000004
2016-04-01,4.064233333333333,17.48767619047619,1.66,-69.59706959706959,0.0015483333333330407
2016-05-01,4.075022727272727,18.154186363636367,1.55,-66.59482758620689,0.010789393939393932
2016-06-01,4.101218181818182,18.65296818181818,1.16,-74.94600431965443,0.02619545454545502
2016-07-01,4.559785714285714,18.601442857142857,1.65,-59.95145631067962,0.4585675324675318
2016-08-01,4.590630434782608,18.474865217391304,1.99,-43.3048433048433,0.03084472049689424
2016-09-01,4.611019047619048,19.192409523809523,2.65,-10.472972972972972,0.02038861283643989
2016-10-01,5.108561904761904,18.892414285714285,2.95,17.06349206349207,0.4975428571428564
2016-11-01,5.336275,20.118465,3.34,81.52173913043477,0.22771309523809524
2016-12-01,5.8390095238095245,20.52057619047619,3.13,144.53125,0.5027345238095249
2017-01-01,6.127995454545455,21.385272727272728,7.4,193.65079365079367,0.2889859307359304
2017-02-01,6.438763157894737,20.29053684210526,6.71,92.26361031518624,0.31076770334928216
2017-03-01,6.627954545454545,19.30102727272727,8.02,278.3018867924528,0.18919138755980835
2017-04-01,6.866122222222222,18.78748333333333,9.25,457.2289156626506,0.23816767676767636
2017-05-01,6.977881818181817,18.755663636363636,10.6,583.8709677419354,0.11175959595959561
2017-06-01,7.2149,18.132613636363637,11.09,856.0344827586208,0.23701818181818268
